일급 살인,"['드라마', '범죄']",9.3,1973,https://movie-phinf.pstatic.net//20111222_237/1324564654860kKxJt_JPEG/movie_image.jpg?type=m210
러브 유어셀프 인 서울,['공연실황'],9.28,1410,https://movie-phinf.pstatic.net//20181214_60/15447506226141Uiod_JPEG/movie_image.jpg?type=m210
쥬라기 공원,"['SF', '액션', '모험']",9.28,1983,https://movie-phinf.pstatic.net//20130531_210/13699689765823Nlai_JPEG/movie_image.jpg?type=m210
라따뚜이,"['코미디', '가족', '모험', '애니메이션']",9.28,7348,https://movie-phinf.pstatic.net//20111222_98/1324525988764xxfgr_JPEG/movie_image.jpg?type=m210
내 이름은 칸,['드라마'],9.28,6021,https://movie-phinf.pstatic.net//20111223_154/1324634519508BXcx5_JPEG/movie_image.jpg?type=m210
자백,['다큐멘터리'],9.28,3147,https://movie-phinf.pstatic.net//20161004_45/1475545337972XDyUi_JPEG/movie_image.jpg?type=m210
시네마 천국,"['드라마', '멜로/애정/로맨스']",9.28,3719,https://movie-phinf.pstatic.net//20130911_232/1378878991812QfLTe_JPEG/movie_image.jpg?type=m210
토이 스토리,"['애니메이션', '코미디', '가족', '판타지']",9.28,1351,https://movie-phinf.pstatic.net//20111222_26/1324486740607KI01H_JPEG/movie_image.jpg?type=m210
퀸 락 몬트리올,['다큐멘터리'],9.28,329,https://movie-phinf.pstatic.net//20111224_221/1324655339062piKsV_JPEG/movie_image.jpg?type=m210
에이 아이,"['SF', '드라마', '판타지']",9.28,4288,https://movie-phinf.pstatic.net//20111223_264/13245805774065e9Mn_JPEG/movie_image.jpg?type=m210
록키,"['드라마', '액션']",9.28,1217,https://movie-phinf.pstatic.net//20171115_176/1510728216956HOOe1_JPEG/movie_image.jpg?type=m210
천국의 아이들,"['드라마', '코미디']",9.28,1148,https://movie-phinf.pstatic.net//20170117_167/1484617736745cCu57_JPEG/movie_image.jpg?type=m210
레드슈즈,"['애니메이션', '모험', '코미디', '판타지', '멜로/애정/로맨스']",9.28,3463,https://movie-phinf.pstatic.net//20190725_193/1564022721149J72b7_JPEG/movie_image.jpg?type=m210
영웅: 샐러멘더의 비밀,['액션'],9.28,15516,https://movie-phinf.pstatic.net//20130123_23/1358932669644LPxFO_JPEG/movie_image.jpg?type=m210
뽀로로 극장판 보물섬 대모험,['애니메이션'],9.28,2440,https://movie-phinf.pstatic.net//20190329_266/15538347866861YXl3_JPEG/movie_image.jpg?type=m210
다이 하드,"['액션', '스릴러', '범죄']",9.28,871,https://movie-phinf.pstatic.net//20111223_215/1324578397636Vn9Lq_JPEG/movie_image.jpg?type=m210
라이온 킹,"['애니메이션', '모험', '드라마', '가족']",9.28,2205,https://movie-phinf.pstatic.net//20190722_115/1563760451352h64Fo_JPEG/movie_image.jpg?type=m210
천녀유혼,"['판타지', '공포', '멜로/애정/로맨스', '액션']",9.28,1856,https://movie-phinf.pstatic.net//20190325_20/155347869332414163_JPEG/movie_image.jpg?type=m210
세상에서 가장 아름다운 이별,"['드라마', '가족']",9.28,3912,https://movie-phinf.pstatic.net//20111223_2/13246354120826wuuA_JPEG/movie_image.jpg?type=m210
바람계곡의 나우시카,"['애니메이션', 'SF']",9.28,1545,https://movie-phinf.pstatic.net//20111222_106/1324528452873OMdC0_JPEG/movie_image.jpg?type=m210
반지의 제왕: 반지 원정대,"['판타지', '모험', '액션']",9.28,3699,https://movie-phinf.pstatic.net//20170112_293/1484183486221oM8s1_JPEG/movie_image.jpg?type=m210
타잔,"['애니메이션', '가족', '모험']",9.28,461,https://movie-phinf.pstatic.net//20111222_38/1324542328491At0b3_JPEG/movie_image.jpg?type=m210
몬스터 주식회사 3D,"['애니메이션', '가족', '모험', '판타지', '코미디']",9.28,1737,https://movie-phinf.pstatic.net//20130122_180/1358819064231daPKK_JPEG/movie_image.jpg?type=m210
엽기적인 그녀,"['코미디', '드라마', '멜로/애정/로맨스']",9.28,4032,https://movie-phinf.pstatic.net//20111223_278/1324577048430YYLpv_JPEG/movie_image.jpg?type=m210
동방불패,"['액션', '드라마']",9.28,1234,https://movie-phinf.pstatic.net//20131210_287/1386661099766jo0ls_JPEG/movie_image.jpg?type=m210
인생,['드라마'],9.28,408,https://movie-phinf.pstatic.net//20111221_92/13244550096878VBm9_JPEG/movie_image.jpg?type=m210
로미오와 줄리엣,"['드라마', '멜로/애정/로맨스']",9.28,501,https://movie-phinf.pstatic.net//20111223_211/1324586655256bklaD_JPEG/movie_image.jpg?type=m210
뷰티풀 투모로우,['드라마'],9.26,841,https://movie-phinf.pstatic.net//20171030_54/1509334385029hwGdz_JPEG/movie_image.jpg?type=m210
빌리 엘리어트 뮤지컬 라이브,['공연실황'],9.26,376,https://movie-phinf.pstatic.net//20141028_45/1414463799545BKScI_JPEG/movie_image.jpg?type=m210
폴리스 스토리,"['액션', '코미디']",9.26,455,https://movie-phinf.pstatic.net//20150312_242/1426141162841F2pco_JPEG/movie_image.jpg?type=m210
프리 윌리,"['가족', '모험', '드라마']",9.26,347,https://movie-phinf.pstatic.net//20111221_252/1324474358863cX2Ok_JPEG/movie_image.jpg?type=m210
허스토리,['드라마'],9.26,2387,https://movie-phinf.pstatic.net//20180618_223/1529289387860nUBT1_JPEG/movie_image.jpg?type=m210
맨발의 꿈,['드라마'],9.26,3504,https://movie-phinf.pstatic.net//20111223_86/1324613577990hG440_JPEG/movie_image.jpg?type=m210
